Name,Date time,Maximum Temperature,Minimum Temperature,Temperature,Wind Chill,Heat Index,Precipitation,Snow,Snow Depth,Wind Speed,Wind Direction,Wind Gust,Visibility,Cloud Cover,Relative Humidity,Conditions
"Ankara, Türkiye",09/20/2022 17:00:00,24.7,24.7,24.7,,,0,,,9.2,240,,17.5,39.8,33.01,Partially cloudy
"Ankara, Türkiye",09/20/2022 18:00:00,24.7,24.7,24.7,,,0,,,12.4,258,22.3,17.5,41.9,30.88,Partially cloudy
"Ankara, Türkiye",09/20/2022 19:00:00,23.3,23.3,23.3,,,0,,,9.3,300,,17.5,40.8,29.75,Partially cloudy
"Ankara, Türkiye",09/20/2022 20:00:00,22.2,22.2,22.2,,,0,,,9.3,312,,17.5,40.8,29.51,Partially cloudy
"Ankara, Türkiye",09/20/2022 21:00:00,19.8,19.8,19.8,,,0,,,8.6,5,22.3,17.5,39.3,45.44,Partially cloudy
"Ankara, Türkiye",09/20/2022 22:00:00,18.4,18.4,18.4,,,0,,,9.6,35,,17.5,,51.58,Clear
"Ankara, Türkiye",09/20/2022 23:00:00,17.4,17.4,17.4,,,0,,,11.6,27,,17.5,,52.93,Clear
"Ankara, Türkiye",09/21/2022 00:00:00,16.4,16.4,16.4,,,0,,,8.3,341,22.3,17.5,,57.81,Clear
"Ankara, Türkiye",09/21/2022 01:00:00,15.7,15.7,15.7,,,0,,,8.4,25,,17.5,,59.3,Clear
"Ankara, Türkiye",09/21/2022 02:00:00,15.1,15.1,15.1,,,0,,,8.7,24,,17.5,,60.14,Clear
"Ankara, Türkiye",09/21/2022 03:00:00,14.3,14.3,14.3,,,0,,,4.8,359,22.3,17.5,50,63.67,Partially cloudy
"Ankara, Türkiye",09/21/2022 04:00:00,13.7,13.7,13.7,,,0,,,3.4,48,,17.5,50,64.69,Partially cloudy
"Ankara, Türkiye",09/21/2022 05:00:00,13.2,13.2,13.2,,,0,,,2.5,33,,17.5,50,66.02,Partially cloudy
"Ankara, Türkiye",09/21/2022 06:00:00,12.7,12.7,12.7,,,0,,,3.7,50,11.2,17.5,50,66.77,Partially cloudy
"Ankara, Türkiye",09/21/2022 07:00:00,12.8,12.8,12.8,,,0,,,0.7,360,,17.5,49,68.13,Partially cloudy
"Ankara, Türkiye",09/21/2022 08:00:00,13.7,13.7,13.7,,,0,,,3.6,231,,17.5,51.6,65.86,Partially cloudy
"Ankara, Türkiye",09/21/2022 09:00:00,16.3,16.3,16.3,,,0,,,5,95,11.2,17.5,61.6,57.4,Partially cloudy
"Ankara, Türkiye",09/21/2022 10:00:00,18.4,18.4,18.4,,,0,,,7.6,10,,17.7,81.6,53.54,Overcast
"Ankara, Türkiye",09/21/2022 11:00:00,18.7,18.7,18.7,,,0,,,7.9,358,,17.7,81.6,52.65,Overcast
"Ankara, Türkiye",09/21/2022 12:00:00,20.5,20.5,20.5,,,0,,,7.9,55,18.4,17.5,76.6,49.41,Overcast
"Ankara, Türkiye",09/21/2022 13:00:00,21,21,21,,,0,,,9.7,339,,17.5,76.6,47.51,Overcast
"Ankara, Türkiye",09/21/2022 14:00:00,21.4,21.4,21.4,,,0,,,5.5,333,,17.5,89.4,45.18,Overcast
"Ankara, Türkiye",09/21/2022 15:00:00,22,22,22,,,0,,,10.7,24,18.4,17.5,89.4,42.45,Overcast
"Ankara, Türkiye",09/21/2022 16:00:00,21.2,21.2,21.2,,,0,,,8.8,14,,17.5,89.4,43.48,Overcast
"Ankara, Türkiye",09/21/2022 17:00:00,20.7,20.7,20.7,,,0,,,16.8,28,,17.5,90,47.08,Overcast
"Ankara, Türkiye",09/21/2022 18:00:00,20,20,20,,,0,,,15.6,32,27.7,17.5,90,49.56,Overcast
"Ankara, Türkiye",09/21/2022 19:00:00,18.6,18.6,18.6,,,0,,,19.9,28,,17.5,90,50.84,Overcast
"Ankara, Türkiye",09/21/2022 20:00:00,17.6,17.6,17.6,,,0,,,18.5,30,,19.5,89.8,51.9,Overcast
"Ankara, Türkiye",09/21/2022 21:00:00,17.2,17.2,17.2,,,0.03,,,22.3,32,38.9,17.5,65,59.48,"Rain, Partially cloudy"
"Ankara, Türkiye",09/21/2022 22:00:00,16.5,16.5,16.5,,,0,,,21.2,35,,17.5,65,62.9,Partially cloudy
"Ankara, Türkiye",09/21/2022 23:00:00,15.9,15.9,15.9,,,0,,,19,31,,17.5,64.4,67.44,Partially cloudy
"Ankara, Türkiye",09/22/2022 00:00:00,15.3,15.3,15.3,,,0,,,18.4,30,38.9,19.5,60.6,70.93,Partially cloudy
"Ankara, Türkiye",09/22/2022 01:00:00,15.1,15.1,15.1,,,0,,,18.4,38,,17.5,58,72.07,Partially cloudy
"Ankara, Türkiye",09/22/2022 02:00:00,14.6,14.6,14.6,,,0,,,15.4,47,,17.5,59.2,72.43,Partially cloudy
"Ankara, Türkiye",09/22/2022 03:00:00,14.4,14.4,14.4,,,0,,,12.9,44,38.9,17.5,51.6,72.29,Partially cloudy
"Ankara, Türkiye",09/22/2022 04:00:00,13.8,13.8,13.8,,,0,,,11.6,36,,17.5,51.6,74.32,Partially cloudy
"Ankara, Türkiye",09/22/2022 05:00:00,13.2,13.2,13.2,,,0,,,9.4,35,,17.5,44.1,75.67,Partially cloudy
"Ankara, Türkiye",09/22/2022 06:00:00,13.1,13.1,13.1,,,0,,,7.6,46,16.6,17.5,56.6,75.83,Partially cloudy
"Ankara, Türkiye",09/22/2022 07:00:00,12.2,12.2,12.2,,,0,,,5.3,39,,17.5,51.6,78.11,Partially cloudy
"Ankara, Türkiye",09/22/2022 08:00:00,14.7,14.7,14.7,,,0,,,5.8,357,,17.5,47,70.19,Partially cloudy
"Ankara, Türkiye",09/22/2022 09:00:00,15.4,15.4,15.4,,,0,,,5.9,207,16.6,17.5,82.4,66.6,Overcast
"Ankara, Türkiye",09/22/2022 10:00:00,14.8,14.8,14.8,,,0,,,6.8,236,,17.5,90,68.11,Overcast
"Ankara, Türkiye",09/22/2022 11:00:00,15,15,15,,,0,,,8.1,254,,10,90,67.54,Overcast
"Ankara, Türkiye",09/22/2022 12:00:00,14.6,14.6,14.6,,,0,,,10.3,254,14.8,10,90,70.59,Overcast
"Ankara, Türkiye",09/22/2022 13:00:00,15,15,15,,,0,,,5,147,,10,87.6,77.33,Overcast
"Ankara, Türkiye",09/22/2022 14:00:00,16.7,16.7,16.7,,,0,,,6.4,267,,10,82.4,61.45,Overcast
"Ankara, Türkiye",09/22/2022 15:00:00,18.2,18.2,18.2,,,0.14,,,13.3,283,20.5,17.5,82.4,51,"Rain, Overcast"
"Ankara, Türkiye",09/22/2022 16:00:00,17.9,17.9,17.9,,,0,,,11.2,275,,17.5,81.9,48.54,Overcast
"Ankara, Türkiye",09/22/2022 17:00:00,16.6,16.6,16.6,,,0,,,13.8,303,,17.5,74.2,53.71,Partially cloudy
"Ankara, Türkiye",09/22/2022 18:00:00,15.5,15.5,15.5,,,0,,,12.7,314,27.7,17.5,76.6,57.59,Overcast
"Ankara, Türkiye",09/22/2022 19:00:00,14.3,14.3,14.3,,,0,,,9.8,329,,17.5,81.9,61.46,Overcast
"Ankara, Türkiye",09/22/2022 20:00:00,13.4,13.4,13.4,,,0,,,14.1,345,,17.4,74.2,59.86,Partially cloudy
"Ankara, Türkiye",09/22/2022 21:00:00,12.4,12.4,12.4,,,0,,,13.5,333,27.7,17.5,57.5,59.97,Partially cloudy
"Ankara, Türkiye",09/22/2022 22:00:00,11.8,11.8,11.8,,,0,,,11.2,327,,17.5,57.5,59.1,Partially cloudy
"Ankara, Türkiye",09/22/2022 23:00:00,10.9,10.9,10.9,,,0,,,8.9,286,,17.5,41.5,61.26,Partially cloudy
"Ankara, Türkiye",09/23/2022 00:00:00,10.4,10.4,10.4,,,0,,,4.8,276,16.6,17.5,49,63.7,Partially cloudy
"Ankara, Türkiye",09/23/2022 01:00:00,9.6,9.6,9.6,8.9,,0,,,6.2,289,,17.5,41.5,63.04,Partially cloudy
"Ankara, Türkiye",09/23/2022 02:00:00,9.1,9.1,9.1,,,0,,,4.3,302,,17.5,34.9,62.48,Partially cloudy
"Ankara, Türkiye",09/23/2022 03:00:00,9,9,9,,,0,,,4.7,222,18.4,17.5,50,66.65,Partially cloudy
"Ankara, Türkiye",09/23/2022 04:00:00,8.5,8.5,8.5,7.6,,0,,,6.5,234,,17.5,50,69.05,Partially cloudy
"Ankara, Türkiye",09/23/2022 05:00:00,8.2,8.2,8.2,,,0,,,2.1,174,,17.5,50,69.44,Partially cloudy
"Ankara, Türkiye",09/23/2022 06:00:00,8,8,8,7.4,,0,,,5.1,181,13,17.5,72.6,71.08,Partially cloudy
"Ankara, Türkiye",09/23/2022 07:00:00,8.4,8.4,8.4,,,0,,,3.9,169,,17.5,76.6,70.62,Overcast
"Ankara, Türkiye",09/23/2022 08:00:00,9,9,9,,,0,,,4.5,223,,17.5,75,68.29,Partially cloudy
"Ankara, Türkiye",09/23/2022 09:00:00,10.9,10.9,10.9,,,0.03,,,4.2,209,13,17.5,44.9,61.37,"Rain, Partially cloudy"
"Ankara, Türkiye",09/23/2022 10:00:00,12.6,12.6,12.6,,,0,,,6.9,133,,17.5,17,50.9,Clear
"Ankara, Türkiye",09/23/2022 11:00:00,13.8,13.8,13.8,,,0,,,7.6,126,,17.5,30.8,47.57,Partially cloudy
"Ankara, Türkiye",09/23/2022 12:00:00,15.5,15.5,15.5,,,0,,,4.2,327,14.8,17.5,32,40.76,Partially cloudy
"Ankara, Türkiye",09/23/2022 13:00:00,16.6,16.6,16.6,,,0,,,6.3,107,,17.5,30.8,35.49,Partially cloudy
"Ankara, Türkiye",09/23/2022 14:00:00,16.9,16.9,16.9,,,0,,,7.9,92,,17.5,30.8,32.85,Partially cloudy
"Ankara, Türkiye",09/23/2022 15:00:00,18.1,18.1,18.1,,,0,,,6.8,272,18.4,17.5,30.8,29.07,Partially cloudy
"Ankara, Türkiye",09/23/2022 16:00:00,18.8,18.8,18.8,,,0,,,7.1,243,,17.5,30.8,26.08,Partially cloudy
"Ankara, Türkiye",09/23/2022 17:00:00,18.2,18.2,18.2,,,0,,,6.9,289,,17.5,31.1,25.42,Partially cloudy
"Ankara, Türkiye",09/23/2022 18:00:00,17.9,17.9,17.9,,,0,,,7,277,18.4,17.5,30.8,26.73,Partially cloudy
"Ankara, Türkiye",09/23/2022 19:00:00,16.5,16.5,16.5,,,0,,,6.5,293,,17.5,34.4,29.9,Partially cloudy
"Ankara, Türkiye",09/23/2022 20:00:00,15.7,15.7,15.7,,,0,,,4.7,285,,17.5,31.3,30.29,Partially cloudy
"Ankara, Türkiye",09/23/2022 21:00:00,14.6,14.6,14.6,,,0,,,4.6,315,18.4,17.5,50,33.89,Partially cloudy
"Ankara, Türkiye",09/23/2022 22:00:00,13.4,13.4,13.4,,,0,,,9.2,7,,17.5,50,47.05,Partially cloudy
"Ankara, Türkiye",09/23/2022 23:00:00,13.6,13.6,13.6,,,0,,,5.6,4,,17.5,50,46.51,Partially cloudy
"Ankara, Türkiye",09/24/2022 00:00:00,13.2,13.2,13.2,,,0,,,7.6,56,16.6,17.5,60.4,49.09,Partially cloudy
"Ankara, Türkiye",09/24/2022 01:00:00,13,13,13,,,0,,,3.5,211,,17.5,76.5,50.31,Overcast
"Ankara, Türkiye",09/24/2022 02:00:00,12.6,12.6,12.6,,,0,,,8.2,46,,17.5,76.5,52.75,Overcast
"Ankara, Türkiye",09/24/2022 03:00:00,12.6,12.6,12.6,,,0,,,3.5,83,16.6,17.5,60.5,53.34,Partially cloudy
"Ankara, Türkiye",09/24/2022 04:00:00,12.4,12.4,12.4,,,0,,,4.8,42,,17.5,76.5,54.33,Overcast
"Ankara, Türkiye",09/24/2022 05:00:00,11.9,11.9,11.9,,,0,,,3.5,57,,17.5,77.8,56.45,Overcast
"Ankara, Türkiye",09/24/2022 06:00:00,10.6,10.6,10.6,,,0,,,2.8,34,9.4,17.5,57.8,59.5,Partially cloudy
"Ankara, Türkiye",09/24/2022 07:00:00,10,10,10,,,0,,,4.4,231,,17.5,39.3,62.11,Partially cloudy
"Ankara, Türkiye",09/24/2022 08:00:00,11.4,11.4,11.4,,,0,,,3.6,206,,17.5,40,58.78,Partially cloudy
"Ankara, Türkiye",09/24/2022 09:00:00,12.1,12.1,12.1,,,0,,,7.2,216,13,17.5,30,54.68,Partially cloudy
"Ankara, Türkiye",09/24/2022 10:00:00,13.9,13.9,13.9,,,0,,,7.3,236,,17.5,30,45.47,Partially cloudy
"Ankara, Türkiye",09/24/2022 11:00:00,15.2,15.2,15.2,,,0,,,9.2,227,,17.5,27.9,41.09,Partially cloudy
"Ankara, Türkiye",09/24/2022 12:00:00,16.2,16.2,16.2,,,0,,,11.7,266,24.1,17.5,29,33.16,Partially cloudy
"Ankara, Türkiye",09/24/2022 13:00:00,16.8,16.8,16.8,,,0,,,10.9,257,,17.5,29.5,31.68,Partially cloudy
"Ankara, Türkiye",09/24/2022 14:00:00,17.8,17.8,17.8,,,0,,,11.8,261,33.5,17.5,34.5,23.17,Partially cloudy
"Ankara, Türkiye",09/24/2022 15:00:00,18.5,18.5,18.5,,,0,,,10.7,261,24.1,17.5,30.6,19.76,Partially cloudy
"Ankara, Türkiye",09/24/2022 16:00:00,18.8,18.8,18.8,,,0,,,9.6,255,,17.5,30.6,17.13,Partially cloudy
"Ankara, Türkiye",09/24/2022 17:00:00,18.9,18.9,18.9,,,0,,,9.3,270,,17.5,32.9,15.29,Partially cloudy
"Ankara, Türkiye",09/24/2022 18:00:00,18.5,18.5,18.5,,,0,,,9.1,208,22.3,17.5,27.9,18.17,Partially cloudy
"Ankara, Türkiye",09/24/2022 19:00:00,17.2,17.2,17.2,,,0,,,5.3,220,,17.5,27.9,21.8,Partially cloudy
"Ankara, Türkiye",09/24/2022 20:00:00,16,16,16,,,0,,,2.3,240,,17.5,30,24.88,Partially cloudy
"Ankara, Türkiye",09/24/2022 21:00:00,14.7,14.7,14.7,,,0,,,5.3,245,22.3,17.5,,28.89,Clear
"Ankara, Türkiye",09/24/2022 22:00:00,13.8,13.8,13.8,,,0,,,2.7,212,,17.5,,32.37,Clear
"Ankara, Türkiye",09/24/2022 23:00:00,11.8,11.8,11.8,,,0,,,5.1,39,,17.5,,39.79,Clear
"Ankara, Türkiye",09/25/2022 00:00:00,11,11,11,,,0,,,6.2,42,13,17.5,,46.91,Clear
"Ankara, Türkiye",09/25/2022 01:00:00,10,10,10,,,0,,,7.6,52,,17.5,,53.97,Clear
"Ankara, Türkiye",09/25/2022 02:00:00,9.4,9.4,9.4,8.7,,0,,,6.2,47,,17.5,,57.11,Clear
"Ankara, Türkiye",09/25/2022 03:00:00,8.3,8.3,8.3,,,0,,,4.3,48,14.8,17.5,,59.85,Clear
"Ankara, Türkiye",09/25/2022 04:00:00,7.4,7.4,7.4,6.1,,0,,,7.6,29,,17.5,,60.9,Clear
"Ankara, Türkiye",09/25/2022 05:00:00,6.6,6.6,6.6,5.2,,0,,,7.4,43,,17.5,,62.73,Clear
"Ankara, Türkiye",09/25/2022 06:00:00,6.3,6.3,6.3,5.2,,0,,,6,48,13,17.5,,64.49,Clear
"Ankara, Türkiye",09/25/2022 07:00:00,6,6,6,4.5,,0,,,7.1,28,,17.5,,66.9,Clear
"Ankara, Türkiye",09/25/2022 08:00:00,9.5,9.5,9.5,8.5,,0,,,7.7,40,,17.5,,56.69,Clear
"Ankara, Türkiye",09/25/2022 09:00:00,11.9,11.9,11.9,,,0,,,7.9,59,14.8,17.5,,48.96,Clear
"Ankara, Türkiye",09/25/2022 10:00:00,15.5,15.5,15.5,,,0,,,6.7,30,,17.5,,39.32,Clear
"Ankara, Türkiye",09/25/2022 11:00:00,17.2,17.2,17.2,,,0,,,5,83,,17.5,,33.25,Clear
"Ankara, Türkiye",09/25/2022 12:00:00,18.3,18.3,18.3,,,0,,,6,200,13,17.5,,27.18,Clear
"Ankara, Türkiye",09/25/2022 13:00:00,20,20,20,,,0,,,7.9,232,,17.5,,22.96,Clear
"Ankara, Türkiye",09/25/2022 14:00:00,21.7,21.7,21.7,,,0,,,6.6,198,,17.5,,21.99,Clear
"Ankara, Türkiye",09/25/2022 15:00:00,22.3,22.3,22.3,,,0,,,5.6,257,14.8,17.5,,19.7,Clear
"Ankara, Türkiye",09/25/2022 16:00:00,22.5,22.5,22.5,,,0,,,8,213,,17.5,,17.46,Clear
"Ankara, Türkiye",09/25/2022 17:00:00,22.6,22.6,22.6,,,0,,,5.5,283,,17.5,,15.16,Clear
"Ankara, Türkiye",09/25/2022 18:00:00,22.9,22.9,22.9,,,0,,,3.8,277,16.6,17.5,,13.71,Clear
"Ankara, Türkiye",09/25/2022 19:00:00,20.4,20.4,20.4,,,0,,,4.1,288,,17.5,,18.7,Clear
"Ankara, Türkiye",09/25/2022 20:00:00,17.3,17.3,17.3,,,0,,,3.1,355,,17.5,,25.67,Clear
"Ankara, Türkiye",09/25/2022 21:00:00,15.6,15.6,15.6,,,0,,,1.5,20,16.6,17.5,,30.97,Clear
"Ankara, Türkiye",09/25/2022 22:00:00,13.5,13.5,13.5,,,0,,,3.6,20,,17.5,,34.76,Clear
"Ankara, Türkiye",09/25/2022 23:00:00,12.3,12.3,12.3,,,0,,,4.7,30,,17.5,,36.28,Clear
"Ankara, Türkiye",09/26/2022 00:00:00,11.8,11.8,11.8,,,0,,,4.4,26,11.2,17.5,,36.08,Clear
"Ankara, Türkiye",09/26/2022 01:00:00,10.8,10.8,10.8,,,0,,,6,29,,17.5,,37.09,Clear
"Ankara, Türkiye",09/26/2022 02:00:00,9.9,9.9,9.9,9.4,,0,,,6.1,47,,17.5,,38.76,Clear
"Ankara, Türkiye",09/26/2022 03:00:00,9.2,9.2,9.2,8.2,,0,,,7.3,42,11.2,17.5,,40.74,Clear
"Ankara, Türkiye",09/26/2022 04:00:00,8.4,8.4,8.4,7.3,,0,,,7.1,29,,17.5,,43.78,Clear
"Ankara, Türkiye",09/26/2022 05:00:00,7.8,7.8,7.8,7.1,,0,,,5.7,29,,17.5,,43.86,Clear
"Ankara, Türkiye",09/26/2022 06:00:00,7.5,7.5,7.5,6,,0,,,8.6,36,18.4,17.5,,44.79,Clear
"Ankara, Türkiye",09/26/2022 07:00:00,7.1,7.1,7.1,6.2,,0,,,6,27,,17.5,,46.52,Clear
"Ankara, Türkiye",09/26/2022 08:00:00,10.8,10.8,10.8,,,0,,,7.1,30,,17.5,,38.61,Clear
"Ankara, Türkiye",09/26/2022 09:00:00,14.5,14.5,14.5,,,0,,,6.1,47,18.4,13.8,,31.07,Clear
"Ankara, Türkiye",09/26/2022 10:00:00,17.4,17.4,17.4,,,0,,,3.6,64,,17.5,,24.15,Clear
"Ankara, Türkiye",09/26/2022 11:00:00,20.9,20.9,20.9,,,0,,,5.1,80,,17.5,,18.19,Clear
"Ankara, Türkiye",09/26/2022 12:00:00,22.6,22.6,22.6,,,0,,,5.9,172,14.8,17.5,40.5,18.12,Partially cloudy
"Ankara, Türkiye",09/26/2022 13:00:00,25,25,25,,,0,,,8.2,178,,17.5,40.5,14.14,Partially cloudy
"Ankara, Türkiye",09/26/2022 14:00:00,24.9,24.9,24.9,,,0,,,6.6,262,,17.5,59.5,13.85,Partially cloudy
"Ankara, Türkiye",09/26/2022 15:00:00,26.4,26.4,26.4,,,0,,,5.5,262,14.8,17.5,12.1,12.67,Clear
"Ankara, Türkiye",09/26/2022 16:00:00,27.3,27.3,27.3,,26.1,0,,,7,266,,17.5,50,11.21,Partially cloudy
"Ankara, Türkiye",09/26/2022 17:00:00,26.8,26.8,26.8,,25.7,0,,,9,241,,17.5,50,10.98,Partially cloudy
"Ankara, Türkiye",09/26/2022 18:00:00,26.8,26.8,26.8,,25.7,0,,,3.8,270,18.4,17.5,,10.56,Clear
"Ankara, Türkiye",09/26/2022 19:00:00,22.7,22.7,22.7,,,0,,,3.7,319,,17.5,,15.42,Clear
"Ankara, Türkiye",09/26/2022 20:00:00,19.4,19.4,19.4,,,0,,,3.1,10,,17.5,,23.71,Clear
"Ankara, Türkiye",09/26/2022 21:00:00,17.9,17.9,17.9,,,0,,,4.3,32,18.4,17.5,,26.25,Clear
"Ankara, Türkiye",09/26/2022 22:00:00,16.3,16.3,16.3,,,0,,,5.5,22,,17.5,,29.41,Clear
"Ankara, Türkiye",09/26/2022 23:00:00,14.8,14.8,14.8,,,0,,,4.9,19,,17.5,,31.59,Clear
"Ankara, Türkiye",09/27/2022 00:00:00,13.6,13.6,13.6,,,0,,,8.9,37,13,17.5,,28.98,Clear
"Ankara, Türkiye",09/27/2022 01:00:00,12.9,12.9,12.9,,,0,,,4.9,34,,17.5,,30.32,Clear
"Ankara, Türkiye",09/27/2022 02:00:00,11.4,11.4,11.4,,,0,,,6.5,31,,17.5,,33.21,Clear
"Ankara, Türkiye",09/27/2022 03:00:00,11.1,11.1,11.1,,,0,,,6.1,22,13,17.5,,33.16,Clear
"Ankara, Türkiye",09/27/2022 04:00:00,10.3,10.3,10.3,,,0,,,7.8,38,,17.5,,35.12,Clear
"Ankara, Türkiye",09/27/2022 05:00:00,9.4,9.4,9.4,8.4,,0,,,7.9,36,,17.5,,37.42,Clear
"Ankara, Türkiye",09/27/2022 06:00:00,9.4,9.4,9.4,8.4,,0,,,7.6,40,13,17.5,,36.68,Clear
"Ankara, Türkiye",09/27/2022 07:00:00,8.9,8.9,8.9,8.1,,0,,,6.6,21,,17.5,40,38.27,Partially cloudy
"Ankara, Türkiye",09/27/2022 08:00:00,10.6,10.6,10.6,,,0,,,6.6,17,,17.5,60,35.18,Partially cloudy
"Ankara, Türkiye",09/27/2022 09:00:00,13.3,13.3,13.3,,,0,,,6.6,30,14.8,17.5,59.3,31.75,Partially cloudy
"Ankara, Türkiye",09/27/2022 10:00:00,18.8,18.8,18.8,,,0,,,6.4,39,,17.5,30,23.07,Partially cloudy
"Ankara, Türkiye",09/27/2022 11:00:00,22.6,22.6,22.6,,,0,,,3.6,60,,17.5,30,15.71,Partially cloudy
"Ankara, Türkiye",09/27/2022 12:00:00,23.8,23.8,23.8,,,0,,,5.2,240,14.8,17.5,42.6,15.48,Partially cloudy
"Ankara, Türkiye",09/27/2022 13:00:00,26.5,26.5,26.5,,,0,,,4.3,228,,17.5,52,13.2,Partially cloudy
"Ankara, Türkiye",09/27/2022 14:00:00,28.9,28.9,28.9,,27.3,0,,,12.2,195,,17.5,42.6,10.42,Partially cloudy
"Ankara, Türkiye",09/27/2022 15:00:00,28.1,28.1,28.1,,26.7,0,,,15,239,24.1,17.5,40.5,9.71,Partially cloudy
"Ankara, Türkiye",09/27/2022 16:00:00,28.7,28.7,28.7,,27.1,0,,,13.5,238,,17.5,40.5,9.15,Partially cloudy
"Ankara, Türkiye",09/27/2022 17:00:00,28.8,28.8,28.8,,27.2,0,,,13.5,238,,17.5,31.1,8.79,Partially cloudy
"Ankara, Türkiye",09/27/2022 18:00:00,27.8,27.8,27.8,,26.5,0,,,9.6,241,24.1,17.5,40.5,9.75,Partially cloudy
"Ankara, Türkiye",09/27/2022 19:00:00,25,25,25,,,0,,,2.6,187,,17.5,40,10.09,Partially cloudy
"Ankara, Türkiye",09/27/2022 20:00:00,22.5,22.5,22.5,,,0,,,1.6,250,,17.5,40,12.47,Partially cloudy
"Ankara, Türkiye",09/27/2022 21:00:00,22.2,22.2,22.2,,,0,,,4.8,239,24.1,17.5,40,12.07,Partially cloudy
"Ankara, Türkiye",09/27/2022 22:00:00,20.9,20.9,20.9,,,0,,,3.5,207,,17.5,60,13.79,Partially cloudy
"Ankara, Türkiye",09/27/2022 23:00:00,21,21,21,,,0,,,2.3,253,,17.5,60,12.84,Partially cloudy
"Ankara, Türkiye",09/28/2022 00:00:00,20.5,20.5,20.5,,,0,,,3,218,9.4,17.5,40,17.25,Partially cloudy
"Ankara, Türkiye",09/28/2022 01:00:00,19.6,19.6,19.6,,,0,,,3.1,226,,17.5,40,19.18,Partially cloudy
"Ankara, Türkiye",09/28/2022 02:00:00,19.5,19.5,19.5,,,0,,,3.3,256,,17.5,40,20.24,Partially cloudy
"Ankara, Türkiye",09/28/2022 03:00:00,20.1,20.1,20.1,,,0,,,4.3,185,9.4,17.5,40.2,21.52,Partially cloudy
"Ankara, Türkiye",09/28/2022 04:00:00,20.4,20.4,20.4,,,0,,,3.5,140,,18.5,50,22.52,Partially cloudy
"Ankara, Türkiye",09/28/2022 05:00:00,20,20,20,,,0,,,5.3,308,,17.5,50,25.29,Partially cloudy
"Ankara, Türkiye",09/28/2022 06:00:00,19.3,19.3,19.3,,,0,,,3,209,7.6,17.5,59.1,29.49,Partially cloudy
"Ankara, Türkiye",09/28/2022 07:00:00,18.5,18.5,18.5,,,0,,,2.5,280,,17.5,77.3,37.91,Overcast
"Ankara, Türkiye",09/28/2022 08:00:00,20.3,20.3,20.3,,,0,,,3.6,203,,17.5,57.5,36.35,Partially cloudy
"Ankara, Türkiye",09/28/2022 09:00:00,21.1,21.1,21.1,,,0,,,5.7,156,7.6,17.5,72.6,35.69,Partially cloudy
"Ankara, Türkiye",09/28/2022 10:00:00,21.9,21.9,21.9,,,0,,,14.8,238,,17.5,50,37.74,Partially cloudy
"Ankara, Türkiye",09/28/2022 11:00:00,23.4,23.4,23.4,,,0,,,13.5,232,,17.5,50,38.73,Partially cloudy
"Ankara, Türkiye",09/28/2022 12:00:00,24.3,24.3,24.3,,,0,,,13.8,216,25.9,17.5,50,37.11,Partially cloudy
"Ankara, Türkiye",09/28/2022 13:00:00,24.9,24.9,24.9,,,0,,,15,233,,17.5,72.6,37.12,Partially cloudy
"Ankara, Türkiye",09/28/2022 14:00:00,24.7,24.7,24.7,,,0,,,14.3,253,,17.5,75.5,39.16,Overcast
"Ankara, Türkiye",09/28/2022 15:00:00,24.3,24.3,24.3,,,0,,,11.2,258,29.5,17.5,82.4,40.05,Overcast
"Ankara, Türkiye",09/28/2022 16:00:00,24.5,24.5,24.5,,,0,,,12.1,256,,17.5,82.4,39.06,Overcast
"Ankara, Türkiye",09/28/2022 17:00:00,25.5,25.5,25.5,,,0,,,11.1,225,,17.5,80.2,35.99,Overcast
"Ankara, Türkiye",09/28/2022 18:00:00,23.9,23.9,23.9,,,0,,,11.4,290,25.9,17.5,79.5,41.83,Overcast
"Ankara, Türkiye",09/28/2022 19:00:00,22.9,22.9,22.9,,,0,,,8.4,277,,17.5,77.8,44.93,Overcast
"Ankara, Türkiye",09/28/2022 20:00:00,21.1,21.1,21.1,,,0,,,15.1,300,,17.5,78.4,54.57,Overcast
"Ankara, Türkiye",09/28/2022 21:00:00,16.3,16.3,16.3,,,1.26,,,7.1,285,33.5,13.8,90,84.87,"Rain, Overcast"
"Ankara, Türkiye",09/28/2022 22:00:00,15.3,15.3,15.3,,,0,,,9,109,,13.9,84.4,96.84,Overcast
"Ankara, Türkiye",09/28/2022 23:00:00,15.8,15.8,15.8,,,0,,,4.6,289,,17.5,82.5,94.36,Overcast
"Ankara, Türkiye",09/29/2022 00:00:00,15.9,15.9,15.9,,,0,,,2.4,68,14.8,17.5,73.2,93.81,Partially cloudy
"Ankara, Türkiye",09/29/2022 01:00:00,15.4,15.4,15.4,,,0,,,2.2,251,,17.5,72.6,96.44,Partially cloudy
"Ankara, Türkiye",09/29/2022 02:00:00,15.4,15.4,15.4,,,0,,,1.7,28,,17.5,72.6,97.35,Partially cloudy
"Ankara, Türkiye",09/29/2022 03:00:00,14.9,14.9,14.9,,,2.67,,,2.2,248,14.8,17.5,57.5,97.94,"Rain, Partially cloudy"
"Ankara, Türkiye",09/29/2022 04:00:00,14.8,14.8,14.8,,,0,,,1.7,112,,17.5,34.9,98.2,Partially cloudy
"Ankara, Türkiye",09/29/2022 05:00:00,14.1,14.1,14.1,,,0,,,3.1,36,,17.5,45.1,98.76,Partially cloudy
